map,label,action,score,signals_json
CeladonCity_GameCorner_PrizeRoom,CeladonCity_GameCorner_PrizeRoom_EventScript_GivePinsir,KEEP,0,{}
CeladonCity_GameCorner_PrizeRoom,CeladonCity_GameCorner_PrizeRoom_EventScript_CheckReceivedMon,KEEP,0,{}
CeladonCity_GameCorner_PrizeRoom,CeladonCity_GameCorner_PrizeRoom_EventScript_PartyFull,KEEP,0,{}
CeladonCity_GameCorner_PrizeRoom,CeladonCity_GameCorner_PrizeRoom_EventScript_NicknamePartyMon,KEEP,0,{}
CeladonCity_GameCorner_PrizeRoom,CeladonCity_GameCorner_PrizeRoom_EventScript_NeedCoinCase,KEEP,0,{}
CeladonCity_GameCorner_PrizeRoom,CeladonCity_GameCorner_PrizeRoom_EventScript_NotEnoughCoins,KEEP,0,{}
CeladonCity_GameCorner_PrizeRoom,CeladonCity_GameCorner_PrizeRoom_EventScript_ReceivedMonParty,KEEP,0,{}
CeladonCity_GameCorner_PrizeRoom,CeladonCity_GameCorner_PrizeRoom_EventScript_ReceivedMonPC,KEEP,0,{}
CeladonCity_GameCorner_PrizeRoom,CeladonCity_GameCorner_PrizeRoom_EventScript_TransferredToPC,KEEP,0,{}
CeladonCity_GameCorner_PrizeRoom,CeladonCity_GameCorner_PrizeRoom_EventScript_PrizeClerkTMs,KEEP,0,{}
CeladonCity_GameCorner_PrizeRoom,CeladonCity_GameCorner_PrizeRoom_EventScript_ChoosePrizeTM,KEEP,0,{}
CeladonCity_GameCorner_PrizeRoom,CeladonCity_GameCorner_PrizeRoom_EventScript_TM13,KEEP,0,{}
CeladonCity_GameCorner_PrizeRoom,CeladonCity_GameCorner_PrizeRoom_EventScript_TM23,KEEP,0,{}
CeladonCity_GameCorner_PrizeRoom,CeladonCity_GameCorner_PrizeRoom_EventScript_TM24,KEEP,0,{}
CeladonCity_GameCorner_PrizeRoom,CeladonCity_GameCorner_PrizeRoom_EventScript_TM30,KEEP,0,{}
CeladonCity_GameCorner_PrizeRoom,CeladonCity_GameCorner_PrizeRoom_EventScript_TM35,KEEP,0,{}
CeladonCity_GameCorner_PrizeRoom,CeladonCity_GameCorner_PrizeRoom_EventScript_ConfirmPrizeTM,KEEP,0,{}
CeladonCity_GameCorner_PrizeRoom,CeladonCity_GameCorner_PrizeRoom_EventScript_ConfirmPrizeItem,KEEP,0,{}
CeladonCity_GameCorner_PrizeRoom,CeladonCity_GameCorner_PrizeRoom_EventScript_TryGivePrize,KEEP,0,{}
CeladonCity_GameCorner_PrizeRoom,CeladonCity_GameCorner_PrizeRoom_EventScript_BagFull,KEEP,0,{}
CeladonCity_GameCorner_PrizeRoom,CeladonCity_GameCorner_PrizeRoom_EventScript_PrizeClerkItems,KEEP,0,{}
CeladonCity_GameCorner_PrizeRoom,CeladonCity_GameCorner_PrizeRoom_EventScript_ChoosePrizeItem,KEEP,0,{}
CeladonCity_GameCorner_PrizeRoom,CeladonCity_GameCorner_PrizeRoom_EventScript_SmokeBall,KEEP,0,{}
CeladonCity_GameCorner_PrizeRoom,CeladonCity_GameCorner_PrizeRoom_EventScript_MiracleSeed,KEEP,0,{}
CeladonCity_GameCorner_PrizeRoom,CeladonCity_GameCorner_PrizeRoom_EventScript_Charcoal,KEEP,0,{}
CeladonCity_GameCorner_PrizeRoom,CeladonCity_GameCorner_PrizeRoom_EventScript_MysticWater,KEEP,0,{}
CeladonCity_GameCorner_PrizeRoom,CeladonCity_GameCorner_PrizeRoom_EventScript_YellowFlute,KEEP,0,{}
CeladonCity_Gym,CeladonCity_Gym_MapScripts,KEEP,0,{}
CeladonCity_Gym,CeladonCity_Gym_EventScript_Erika,STUB,4,"{""boss_battles"": [""LEADER""]}"
CeladonCity_Gym,CeladonCity_Gym_EventScript_DefeatedErika,STUB,10,"{""story_flags"": [""DEFEATED_"", ""BADGE""]}"
CeladonCity_Gym,CeladonCity_Gym_EventScript_GiveTM19,KEEP,0,{}
CeladonCity_Gym,CeladonCity_Gym_EventScript_NoRoomForTM19,KEEP,0,{}
CeladonCity_Gym,CeladonCity_Gym_EventScript_Kay,KEEP,0,{}
CeladonCity_Gym,CeladonCity_Gym_EventScript_Lisa,KEEP,0,{}
CeladonCity_Gym,CeladonCity_Gym_EventScript_Tina,KEEP,0,{}
CeladonCity_Gym,CeladonCity_Gym_EventScript_Bridget,KEEP,0,{}
CeladonCity_Gym,CeladonCity_Gym_EventScript_Tamia,KEEP,0,{}
CeladonCity_Gym,CeladonCity_Gym_EventScript_Lori,KEEP,0,{}
CeladonCity_Gym,CeladonCity_Gym_EventScript_Mary,KEEP,0,{}
CeladonCity_Gym,CeladonCity_Gym_EventScript_GymStatue,KEEP,0,{}
CeladonCity_Gym,CeladonCity_Gym_EventScript_GymStatuePostVictory,KEEP,0,{}
CeladonCity_Hotel,CeladonCity_Hotel_MapScripts,KEEP,0,{}
CeladonCity_Hotel,CeladonCity_Hotel_EventScript_Receptionist,KEEP,0,{}
CeladonCity_Hotel,CeladonCity_Hotel_EventScript_Beauty,KEEP,0,{}
CeladonCity_Hotel,CeladonCity_Hotel_EventScript_BeautyBoyfriend,KEEP,0,{}
CeladonCity_Hotel,CeladonCity_Hotel_EventScript_BeautyBrother,KEEP,0,{}
CeladonCity_House1,CeladonCity_House1_MapScripts,KEEP,0,{}
CeladonCity_House1,CeladonCity_House1_EventScript_RocketChief,KEEP,0,{}
CeladonCity_House1,CeladonCity_House1_EventScript_Rocket1,KEEP,0,{}
CeladonCity_House1,CeladonCity_House1_EventScript_Rocket2,KEEP,0,{}
CeladonCity_PokemonCenter_1F,CeladonCity_PokemonCenter_1F_MapScripts,KEEP,0,{}
CeladonCity_PokemonCenter_1F,CeladonCity_PokemonCenter_1F_OnTransition,KEEP,0,{}
CeladonCity_PokemonCenter_1F,CeladonCity_PokemonCenter_1F_EventScript_Nurse,KEEP,0,{}
CeladonCity_PokemonCenter_1F,CeladonCity_PokemonCenter_1F_EventScript_Gentleman,KEEP,0,{}
CeladonCity_PokemonCenter_1F,CeladonCity_PokemonCenter_1F_EventScript_CooltrainerF,KEEP,0,{}
CeladonCity_PokemonCenter_1F,CeladonCity_PokemonCenter_1F_EventScript_Youngster,KEEP,0,{}
CeladonCity_PokemonCenter_2F,CeladonCity_PokemonCenter_2F_MapScripts,KEEP,0,{}
CeladonCity_PokemonCenter_2F,CeladonCity_PokemonCenter_2F_EventScript_Colosseum,KEEP,0,{}
CeladonCity_PokemonCenter_2F,CeladonCity_PokemonCenter_2F_EventScript_TradeCenter,KEEP,0,{}
CeladonCity_PokemonCenter_2F,CeladonCity_PokemonCenter_2F_EventScript_RecordCorner,KEEP,0,{}
CeladonCity_Restaurant,CeladonCity_Restaurant_MapScripts,KEEP,0,{}
CeladonCity_Restaurant,CeladonCity_Restaurant_EventScript_Chef,KEEP,0,{}
CeladonCity_Restaurant,CeladonCity_Restaurant_EventScript_Woman,KEEP,0,{}
CeladonCity_Restaurant,CeladonCity_Restaurant_EventScript_CoinCaseMan,KEEP,0,{}
CeladonCity_Restaurant,CeladonCity_Restaurant_EventScript_NoRoomForCoinCase,KEEP,0,{}
CeladonCity_Restaurant,CeladonCity_Restaurant_EventScript_AlreadyGotCoinCase,KEEP,0,{}
CeladonCity_Restaurant,CeladonCity_Restaurant_EventScript_WorkerM,KEEP,0,{}
CeladonCity_Restaurant,CeladonCity_Restaurant_EventScript_FatMan,KEEP,0,{}
CeruleanCave_1F,CeruleanCave_1F_MapScripts,KEEP,0,{}
CeruleanCave_1F,CeruleanCave_1F_OnTransition,KEEP,0,{}
CeruleanCave_2F,CeruleanCave_2F_MapScripts,KEEP,0,{}
CeruleanCave_B1F,CeruleanCave_B1F_MapScripts,KEEP,0,{}
CeruleanCave_B1F,CeruleanCave_B1F_OnResume,KEEP,0,{}
CeruleanCave_B1F,CeruleanCave_B1F_EventScript_TryRemoveMewtwo,KEEP,0,{}
CeruleanCave_B1F,CeruleanCave_B1F_OnTransition,KEEP,0,{}
CeruleanCave_B1F,CeruleanCave_B1F_EventScript_ShowMewtwo,KEEP,0,{}
CeruleanCave_B1F,CeruleanCave_B1F_EventScript_Mewtwo,STUB,8,"{""story_flags"": [""SYS_""], ""cutscene_control"": [""playbgm""], ""delays"": {""matches"": [""20""], ""total"": 20}}"
CeruleanCave_B1F,CeruleanCave_B1F_EventScript_DefeatedMewtwo,KEEP,0,{}
CeruleanCave_B1F,CeruleanCave_B1F_EventScript_RanFromMewtwo,KEEP,0,{}
CeruleanCity,CeruleanCity_MapScripts,KEEP,0,{}
CeruleanCity,CeruleanCity_OnTransition,KEEP,0,{}
CeruleanCity,CeruleanCity_EventScript_BlockExits,KEEP,0,{}
CeruleanCity,CeruleanCity_EventScript_RivalTriggerLeft,KEEP,0,{}
CeruleanCity,CeruleanCity_EventScript_RivalTriggerMid,KEEP,0,{}
CeruleanCity,CeruleanCity_EventScript_RivalTriggerRight,KEEP,0,{}
CeruleanCity,CeruleanCity_EventScript_Rival,STUB,7.0,"{""cutscene_movement"": [""applymovement"", ""applymovement""], ""cutscene_control"": [""playbgm"", ""playbgm""]}"
CeruleanCity,CeruleanCity_EventScript_RivalSquirtle,STUB,4,"{""boss_battles"": [""RIVAL""]}"
CeruleanCity,CeruleanCity_EventScript_RivalBulbasaur,STUB,4,"{""boss_battles"": [""RIVAL""]}"
CeruleanCity,CeruleanCity_EventScript_RivalCharmander,STUB,4,"{""boss_battles"": [""RIVAL""]}"
CeruleanCity,CeruleanCity_EventScript_RivalStartExit,KEEP,1.0,"{""cutscene_movement"": [""applymovement"", ""applymovement""]}"
CeruleanCity,CeruleanCity_EventScript_RivalStartExitRight,KEEP,1.0,"{""cutscene_movement"": [""applymovement"", ""applymovement""]}"
CeruleanCity,CeruleanCity_Movement_PlayerWatchRivalExit,KEEP,0,{}
CeruleanCity,CeruleanCity_Movement_PlayerWatchRivalExitRight,KEEP,0,{}
CeruleanCity,CeruleanCity_Movement_RivalEnter,KEEP,0,{}
CeruleanCity,CeruleanCity_Movement_RivalStartExit,KEEP,0,{}
CeruleanCity,CeruleanCity_Movement_RivalStartExitRight,KEEP,0,{}
CeruleanCity,CeruleanCity_Movement_RivalExit,KEEP,0,{}
CeruleanCity,CeruleanCity_EventScript_Grunt,STUB,7,"{""boss_battles"": [""TEAM_""], ""cutscene_control"": [""playbgm""]}"
CeruleanCity,CeruleanCity_EventScript_GruntDefeated,STUB,6,"{""cutscene_control"": [""fadescreen"", ""fadescreen""]}"
CeruleanCity,CeruleanCity_EventScript_NoRoomForTM28,KEEP,0,{}
CeruleanCity,CeruleanCity_EventScript_GruntTriggerTop,KEEP,1.0,"{""cutscene_movement"": [""applymovement"", ""applymovement""]}"
CeruleanCity,CeruleanCity_EventScript_GruntTriggerBottom,KEEP,1.0,"{""cutscene_movement"": [""applymovement"", ""applymovement""]}"
CeruleanCity,CeruleanCity_EventScript_GruntTrigger,STUB,4,"{""boss_battles"": [""TEAM_""]}"
CeruleanCity,CeruleanCity_EventScript_Policeman,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
CeruleanCity,CeruleanCity_EventScript_LittleBoy,KEEP,0,{}
CeruleanCity,CeruleanCity_EventScript_LittleBoySlowbroMoved,KEEP,0,{}
CeruleanCity,CeruleanCity_EventScript_BaldingMan,KEEP,0,{}
CeruleanCity,CeruleanCity_EventScript_Youngster,KEEP,0,{}
CeruleanCity,CeruleanCity_EventScript_CeruleanCaveGuard,KEEP,0,{}
CeruleanCity,CeruleanCity_EventScript_Woman,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
CeruleanCity,CeruleanCity_EventScript_Lass,REVIEW,3.5,"{""cutscene_movement"": [""applymovement""], ""delays"": {""matches"": [""40"", ""30""], ""total"": 70}}"
CeruleanCity,CeruleanCity_EventScript_SlowbroCommand1,KEEP,0,{}
CeruleanCity,CeruleanCity_EventScript_SlowbroCommand2,KEEP,0,{}
CeruleanCity,CeruleanCity_EventScript_SlowbroCommand3,KEEP,0,{}
CeruleanCity,CeruleanCity_EventScript_SlowbroFailed1,KEEP,0,{}
CeruleanCity,CeruleanCity_EventScript_SlowbroFailed2,KEEP,0,{}
CeruleanCity,CeruleanCity_EventScript_SlowbroFailed3,KEEP,0,{}
CeruleanCity,CeruleanCity_EventScript_Slowbro,KEEP,0,{}
CeruleanCity,CeruleanCity_EventScript_SlowbroText1,KEEP,0,{}
CeruleanCity,CeruleanCity_EventScript_SlowbroText2,KEEP,0,{}
CeruleanCity,CeruleanCity_EventScript_SlowbroText3,KEEP,0,{}
CeruleanCity,CeruleanCity_EventScript_SlowbroText4,KEEP,0,{}
CeruleanCity,CeruleanCity_EventScript_CitySign,KEEP,0,{}
CeruleanCity,CeruleanCity_EventScript_TrainerTips,KEEP,0,{}
CeruleanCity,CeruleanCity_EventScript_BikeShopSign,KEEP,0,{}
CeruleanCity,CeruleanCity_EventScript_GymSign,KEEP,0,{}
CeruleanCity_BikeShop,CeruleanCity_BikeShop_MapScripts,KEEP,0,{}
CeruleanCity_BikeShop,CeruleanCity_BikeShop_EventScript_Clerk,KEEP,0,{}
CeruleanCity_BikeShop,CeruleanCity_BikeShop_EventScript_TryPurchaseBicycle,KEEP,0,{}
CeruleanCity_BikeShop,CeruleanCity_BikeShop_EventScript_ClerkGoodbye,KEEP,0,{}
CeruleanCity_BikeShop,CeruleanCity_BikeShop_EventScript_ExchangeBikeVoucher,KEEP,0,{}
CeruleanCity_BikeShop,CeruleanCity_BikeShop_EventScript_AlreadyGotBicycle,KEEP,0,{}
CeruleanCity_BikeShop,CeruleanCity_BikeShop_EventScript_NoRoomForBicycle,KEEP,0,{}
CeruleanCity_BikeShop,CeruleanCity_BikeShop_EventScript_Woman,KEEP,0,{}
CeruleanCity_BikeShop,CeruleanCity_BikeShop_EventScript_Youngster,KEEP,0,{}
CeruleanCity_BikeShop,CeruleanCity_BikeShop_EventScript_YoungsterHaveBike,KEEP,0,{}
CeruleanCity_BikeShop,CeruleanCity_BikeShop_EventScript_Bicycle,KEEP,0,{}
CeruleanCity_Gym,CeruleanCity_Gym_MapScripts,KEEP,0,{}
CeruleanCity_Gym,CeruleanCity_Gym_EventScript_Misty,STUB,4,"{""boss_battles"": [""LEADER""]}"
CeruleanCity_Gym,CeruleanCity_Gym_EventScript_MistyDefeated,STUB,10,"{""story_flags"": [""DEFEATED_"", ""BADGE""]}"
CeruleanCity_Gym,CeruleanCity_Gym_EventScript_GiveTM03,KEEP,0,{}
CeruleanCity_Gym,CeruleanCity_Gym_EventScript_NoRoomForTM03,KEEP,0,{}
CeruleanCity_Gym,CeruleanCity_Gym_EventScript_Diana,KEEP,0,{}
CeruleanCity_Gym,CeruleanCity_Gym_EventScript_Luis,KEEP,0,{}
CeruleanCity_Gym,CeruleanCity_Gym_EventScript_GymGuy,KEEP,0,{}
CeruleanCity_Gym,CeruleanCity_Gym_EventScript_GymGuyPostVictory,KEEP,0,{}
CeruleanCity_Gym,CeruleanCity_Gym_EventScript_GymStatue,KEEP,0,{}
CeruleanCity_Gym,CeruleanCity_Gym_EventScript_GymStatuePostVictory,KEEP,0,{}
CeruleanCity_House1,CeruleanCity_House1_MapScripts,KEEP,0,{}
CeruleanCity_House1,CeruleanCity_House1_EventScript_BadgeGuy,STUB,5,"{""story_vars"": [""0x8004, LISTMENU_BADGE""]}"
CeruleanCity_House1,CeruleanCity_House1_EventScript_DescribeAnotherBadge,KEEP,0,{}
CeruleanCity_House1,CeruleanCity_House1_EventScript_DescribeBoulderBadge,KEEP,0,{}
CeruleanCity_House1,CeruleanCity_House1_EventScript_DescribeCascadeBadge,KEEP,0,{}
CeruleanCity_House1,CeruleanCity_House1_EventScript_DescribeThunderBadge,KEEP,0,{}
CeruleanCity_House1,CeruleanCity_House1_EventScript_DescribeRainbowBadge,KEEP,0,{}
CeruleanCity_House1,CeruleanCity_House1_EventScript_DescribeSoulBadge,KEEP,0,{}
CeruleanCity_House1,CeruleanCity_House1_EventScript_DescribeMarshBadge,KEEP,0,{}
CeruleanCity_House1,CeruleanCity_House1_EventScript_DescribeVolcanoBadge,KEEP,0,{}
CeruleanCity_House1,CeruleanCity_House1_EventScript_DescribeEarthBadge,KEEP,0,{}
CeruleanCity_House1,CeruleanCity_House1_EventScript_StopDescribingBadges,KEEP,0,{}
CeruleanCity_House2,CeruleanCity_House2_MapScripts,KEEP,0,{}
CeruleanCity_House2,CeruleanCity_House2_EventScript_Hiker,KEEP,0,{}
CeruleanCity_House2,CeruleanCity_House2_EventScript_HikerGotTM28,KEEP,0,{}
CeruleanCity_House2,CeruleanCity_House2_EventScript_Lass,KEEP,0,{}
CeruleanCity_House2,CeruleanCity_House2_EventScript_WallHole,KEEP,0,{}
CeruleanCity_House3,CeruleanCity_House3_MapScripts,KEEP,0,{}
CeruleanCity_House3,CeruleanCity_House3_EventScript_OldWoman,KEEP,0,{}
CeruleanCity_House3,CeruleanCity_House3_EventScript_Dontae,KEEP,0,{}
CeruleanCity_House3,CeruleanCity_House3_EventScript_DeclineTrade,KEEP,0,{}
CeruleanCity_House3,CeruleanCity_House3_EventScript_NotRequestedMon,KEEP,0,{}
CeruleanCity_House3,CeruleanCity_House3_EventScript_AlreadyTraded,KEEP,0,{}
CeruleanCity_House4,CeruleanCity_House4_MapScripts,KEEP,0,{}
CeruleanCity_House4,CeruleanCity_House4_EventScript_WonderNewsBerryMan,KEEP,0,{}
CeruleanCity_House4,CeruleanCity_House4_EventScript_NoNews,KEEP,0,{}
CeruleanCity_House4,CeruleanCity_House4_EventScript_Reward_RecvSmall,KEEP,0,{}
CeruleanCity_House4,CeruleanCity_House4_EventScript_Reward_RecvBig,KEEP,0,{}
CeruleanCity_House4,CeruleanCity_House4_EventScript_Waiting,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
CeruleanCity_House4,CeruleanCity_House4_EventScript_Reward_SentSmall,KEEP,0,{}
CeruleanCity_House4,CeruleanCity_House4_EventScript_Reward_SentBig,KEEP,0,{}
CeruleanCity_House4,CeruleanCity_House4_EventScript_AtMax,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
CeruleanCity_House4,CeruleanCity_House4_EventScript_MovementReactionToNews,KEEP,1.5,"{""cutscene_movement"": [""applymovement"", ""applymovement"", ""applymovement""]}"
CeruleanCity_House4,CeruleanCity_House4_EventScript_NoRoomForBerries,KEEP,0,{}
CeruleanCity_House5,CeruleanCity_House5_MapScripts,KEEP,0,{}
CeruleanCity_House5,CeruleanCity_House5_EventScript_BerryPowderMan,KEEP,0,{}
CeruleanCity_House5,CeruleanCity_House5_EventScript_NoBerries,KEEP,0,{}
CeruleanCity_House5,CeruleanCity_House5_EventScript_NoInterestInBerries,KEEP,0,{}
CeruleanCity_House5,CeruleanCity_House5_EventScript_AskToExchangePowder,KEEP,0,{}
CeruleanCity_House5,CeruleanCity_House5_EventScript_ChooseExchangeItem,KEEP,0,{}
CeruleanCity_House5,CeruleanCity_House5_EventScript_EnergyPowder,KEEP,0,{}
CeruleanCity_House5,CeruleanCity_House5_EventScript_EnergyRoot,KEEP,0,{}
CeruleanCity_House5,CeruleanCity_House5_EventScript_HealPowder,KEEP,0,{}
CeruleanCity_House5,CeruleanCity_House5_EventScript_RevivalHerb,KEEP,0,{}
CeruleanCity_House5,CeruleanCity_House5_EventScript_Protein,KEEP,0,{}
CeruleanCity_House5,CeruleanCity_House5_EventScript_Iron,KEEP,0,{}
CeruleanCity_House5,CeruleanCity_House5_EventScript_Carbos,KEEP,0,{}
CeruleanCity_House5,CeruleanCity_House5_EventScript_Calcium,KEEP,0,{}
CeruleanCity_House5,CeruleanCity_House5_EventScript_Zinc,KEEP,0,{}
CeruleanCity_House5,CeruleanCity_House5_EventScript_HPUp,KEEP,0,{}
CeruleanCity_House5,CeruleanCity_House5_EventScript_PPUp,KEEP,0,{}
CeruleanCity_House5,CeruleanCity_House5_EventScript_ExitMenu,KEEP,0,{}
CeruleanCity_House5,CeruleanCity_House5_EventScript_ExchangePowderForItem,KEEP,0,{}
CeruleanCity_House5,CeruleanCity_House5_EventScript_BagIsFull,KEEP,0,{}
CeruleanCity_House5,CeruleanCity_House5_EventScript_NotEnoughBerryPowder,KEEP,0,{}
CeruleanCity_House5,CeruleanCity_House5_EventScript_BerryCrushRankings,KEEP,0,{}
CeruleanCity_Mart,CeruleanCity_Mart_MapScripts,KEEP,0,{}
CeruleanCity_Mart,CeruleanCity_Mart_EventScript_Youngster,KEEP,0,{}
CeruleanCity_Mart,CeruleanCity_Mart_EventScript_Woman,KEEP,0,{}
CeruleanCity_Mart,CeruleanCity_Mart_EventScript_Clerk,KEEP,0,{}
CeruleanCity_Mart,CeruleanCity_Mart_Items,KEEP,0,{}
CeruleanCity_PokemonCenter_1F,CeruleanCity_PokemonCenter_1F_MapScripts,KEEP,0,{}
CeruleanCity_PokemonCenter_1F,CeruleanCity_PokemonCenter_1F_OnTransition,KEEP,0,{}
CeruleanCity_PokemonCenter_1F,CeruleanCity_PokemonCenter_1F_EventScript_Nurse,KEEP,0,{}
CeruleanCity_PokemonCenter_1F,CeruleanCity_PokemonCenter_1F_EventScript_Gentleman,KEEP,0,{}
CeruleanCity_PokemonCenter_1F,CeruleanCity_PokemonCenter_1F_EventScript_Rocker,KEEP,0,{}
CeruleanCity_PokemonCenter_1F,CeruleanCity_PokemonCenter_1F_EventScript_Youngster,KEEP,0,{}
CeruleanCity_PokemonCenter_1F,CeruleanCity_PokemonCenter_1F_EventScript_Lass,KEEP,0,{}
CeruleanCity_PokemonCenter_2F,CeruleanCity_PokemonCenter_2F_MapScripts,KEEP,0,{}
CeruleanCity_PokemonCenter_2F,CeruleanCity_PokemonCenter_2F_EventScript_Colosseum,KEEP,0,{}
CeruleanCity_PokemonCenter_2F,CeruleanCity_PokemonCenter_2F_EventScript_TradeCenter,KEEP,0,{}
CeruleanCity_PokemonCenter_2F,CeruleanCity_PokemonCenter_2F_EventScript_RecordCorner,KEEP,0,{}
CinnabarIsland,CinnabarIsland_MapScripts,KEEP,0,{}
CinnabarIsland,CinnabarIsland_OnTransition,KEEP,0,{}
CinnabarIsland,CinnabarIsland_EventScript_ReadyObjectsSailToOneIslandFromPokeCenter,KEEP,0,{}
CinnabarIsland,CinnabarIsland_EventScript_ReadyObjectsSailToOneIsland,KEEP,0,{}
CinnabarIsland,CinnabarIsland_EventScript_MoveSeagallopDown,KEEP,0,{}
CinnabarIsland,CinnabarIsland_EventScript_ReadyObjectsReturnFromSeviiIslands,KEEP,0,{}
CinnabarIsland,CinnabarIsland_EventScript_CheckUnlockGym,KEEP,0,{}
CinnabarIsland,CinnabarIsland_EventScript_UnlockGym,KEEP,0,{}
CinnabarIsland,CinnabarIsland_OnFrame,KEEP,0,{}
CinnabarIsland,CinnabarIsland_EventScript_ExitPokeCenterForOneIsland,KEEP,0,"{""delays"": {""matches"": [""20""], ""total"": 20}}"
CinnabarIsland,CinnabarIsland_EventScript_ReturnFromSeviiIslands,STUB,5.5,"{""story_flags"": [""HIDE_""], ""cutscene_movement"": [""applymovement""]}"
CinnabarIsland,CinnabarIsland_Movement_BillExit,KEEP,0,{}
CinnabarIsland,CinnabarIsland_EventScript_BillScene,KEEP,1.0,"{""cutscene_movement"": [""applymovement"", ""applymovement""]}"
CinnabarIsland,CinnabarIsland_EventScript_BillFacePlayer1,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
CinnabarIsland,CinnabarIsland_EventScript_BillFacePlayer2,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
CinnabarIsland,CinnabarIsland_EventScript_BillApproachPlayer1,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
CinnabarIsland,CinnabarIsland_EventScript_BillApproachPlayer2,KEEP,1.0,"{""cutscene_movement"": [""applymovement"", ""applymovement""]}"
CinnabarIsland,CinnabarIsland_EventScript_AgreeSailToOneIsland,KEEP,0,{}
CinnabarIsland,CinnabarIsland_EventScript_DeclineSailToOneIsland,KEEP,0,{}
CinnabarIsland,CinnabarIsland_EventScript_BillExitToPokeCenter,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
CinnabarIsland,CinnabarIsland_Movement_BillExitToPokeCenter,KEEP,0,{}
CinnabarIsland,CinnabarIsland_EventScript_BillReturnToPokeCenter,KEEP,1.5,"{""cutscene_movement"": [""applymovement"", ""applymovement"", ""applymovement""]}"
CinnabarIsland,CinnabarIsland_Movement_PlayerWatchBillExit,KEEP,0,{}
CinnabarIsland,CinnabarIsland_Movement_BillApproachDoor,KEEP,0,{}
CinnabarIsland,CinnabarIsland_Movement_BillReEnterPokeCenter,KEEP,0,{}
CinnabarIsland,CinnabarIsland_EventScript_SailToOneIsland,STUB,5,"{""story_flags"": [""HIDE_""], ""delays"": {""matches"": [""40""], ""total"": 40}}"
CinnabarIsland,CinnabarIsland_EventScript_ApproachShore,KEEP,1.0,"{""cutscene_movement"": [""applymovement"", ""applymovement""]}"
CinnabarIsland,CinnabarIsland_EventScript_BoatArrive,KEEP,1.0,"{""cutscene_movement"": [""applymovement"", ""applymovement""]}"
CinnabarIsland,CinnabarIsland_EventScript_BoatArriveExitedPokeCenter,KEEP,0.5,"{""cutscene_movement"": [""applymovement""]}"
CinnabarIsland,CinnabarIsland_EventScript_BoardBoat,KEEP,1.0,"{""cutscene_movement"": [""applymovement"", ""applymovement""]}"
CinnabarIsland,CinnabarIsland_EventScript_BoardBoatExitedPokeCenter,KEEP,1.0,"{""cutscene_movement"": [""applymovement"", ""applymovement""]}"
CinnabarIsland,CinnabarIsland_Movement_BoatArrive,KEEP,0,{}
CinnabarIsland,CinnabarIsland_Movement_BillBoardBoat,KEEP,0,{}
CinnabarIsland,CinnabarIsland_Movement_BillApproachPlayer1,KEEP,0,{}
CinnabarIsland,CinnabarIsland_Movement_BillApproachPlayer2,KEEP,0,{}
CinnabarIsland,CinnabarIsland_Movement_BillFaceBoat,KEEP,0,{}
CinnabarIsland,CinnabarIsland_Movement_ApproachShore,KEEP,0,{}
CinnabarIsland,CinnabarIsland_Movement_BillBoardBoatFromShore,KEEP,0,{}
CinnabarIsland,CinnabarIsland_Movement_PlayerBoardBoat,KEEP,0,{}
CinnabarIsland,CinnabarIsland_Movement_PlayerBoardBoatFromShore,KEEP,0,{}
CinnabarIsland,CinnabarIsland_EventScript_GymDoorLocked,KEEP,1.0,"{""cutscene_movement"": [""applymovement"", ""applymovement""], ""delays"": {""matches"": [""20""], ""total"": 20}}"
CinnabarIsland,CinnabarIsland_Movement_ForcePlayerFromDoor,KEEP,0,{}
CinnabarIsland,CinnabarIsland_EventScript_Woman,KEEP,0,{}
CinnabarIsland,CinnabarIsland_EventScript_OldMan,KEEP,0,{}
CinnabarIsland,CinnabarIsland_EventScript_IslandSign,KEEP,0,{}
CinnabarIsland,CinnabarIsland_EventScript_PokemonLabSign,KEEP,0,{}
